east,north,elevation,ice_thickness,record_time,label,type
501006.1855,5533769.159,1982.871948,11.76,21/05/2025 12:18:14 PM ,07_a,ground
501007.3332,5533769.27,1982.957031,11.76,21/05/2025 12:18:15 PM ,07_a,ground
501008.1939,5533769.715,1983.228027,11.95,21/05/2025 12:18:16 PM ,07_a,ground
501008.9828,5533770.383,1983.146973,11.95,21/05/2025 12:18:17 PM ,07_a,ground
501009.7718,5533770.827,1983.506958,11.95,21/05/2025 12:18:18 PM ,07_a,ground
501010.6325,5533771.606,1983.349976,12.15,21/05/2025 12:18:19 PM ,07_a,ground
501011.2779,5533772.384,1983.121948,12.35,21/05/2025 12:18:20 PM ,07_a,ground
501011.9951,5533773.051,1983.390991,12.55,21/05/2025 12:18:21 PM ,07_a,ground
501012.784,5533773.83,1983.36499,12.74,21/05/2025 12:18:22 PM ,07_a,ground
501013.5012,5533774.608,1983.383057,12.93,21/05/2025 12:18:23 PM ,07_a,ground
501014.4335,5533775.498,1983.515991,13.32,21/05/2025 12:18:24 PM ,07_a,ground
501015.4376,5533776.499,1983.605957,13.51,21/05/2025 12:18:25 PM ,07_a,ground
501016.3699,5533777.277,1983.342041,13.71,21/05/2025 12:18:26 PM ,07_a,ground
501017.1588,5533778.278,1983.401978,13.9,21/05/2025 12:18:27 PM ,07_a,ground
501018.0194,5533779.057,1983.511963,14.28,21/05/2025 12:18:28 PM ,07_a,ground
501018.9519,5533779.168,1983.406006,14.09,21/05/2025 12:18:29 PM ,07_a,ground
501020.0996,5533779.502,1983.677002,14.09,21/05/2025 12:18:30 PM ,07_a,ground
501021.1037,5533780.169,1983.911011,13.9,21/05/2025 12:18:31 PM ,07_a,ground
501021.9643,5533781.059,1984.071045,13.71,21/05/2025 12:18:32 PM ,07_a,ground
501022.7531,5533782.282,1983.723999,13.51,21/05/2025 12:18:33 PM ,07_a,ground
501023.542,5533783.394,1983.744019,13.51,21/05/2025 12:18:34 PM ,07_a,ground
501024.4026,5533784.395,1983.848999,13.51,21/05/2025 12:18:35 PM ,07_a,ground
501024.9763,5533785.062,1983.848999,13.32,21/05/2025 12:18:36 PM ,07_a,ground
501025.8369,5533785.951,1983.659058,13.13,21/05/2025 12:18:37 PM ,07_a,ground
501026.6975,5533787.063,1983.772949,12.93,21/05/2025 12:18:38 PM ,07_a,ground
501027.5581,5533788.064,1983.740967,12.93,21/05/2025 12:18:39 PM ,07_a,ground
501028.06,5533789.065,1983.477051,12.74,21/05/2025 12:18:40 PM ,07_a,ground
501028.9923,5533790.399,1983.130981,12.55,21/05/2025 12:18:41 PM ,07_a,ground
501029.7812,5533791.178,1983.256958,12.55,21/05/2025 12:18:42 PM ,07_a,ground
501030.57,5533792.067,1983.404053,12.35,21/05/2025 12:18:43 PM ,07_a,ground
501031.4307,5533792.846,1983.453979,12.15,21/05/2025 12:18:44 PM ,07_a,ground
501032.2913,5533793.624,1983.243042,12.15,21/05/2025 12:18:45 PM ,07_a,ground
501033.0802,5533794.514,1983.214966,11.95,21/05/2025 12:18:46 PM ,07_a,ground
501033.6538,5533795.626,1983.418945,11.95,21/05/2025 12:18:47 PM ,07_a,ground
501034.2993,5533796.182,1983.13501,11.95,21/05/2025 12:18:48 PM ,07_a,ground
501035.0881,5533797.294,1983.071045,11.95,21/05/2025 12:18:49 PM ,07_a,ground
501035.8052,5533798.295,1983.213989,11.95,21/05/2025 12:18:50 PM ,07_a,ground
501036.4507,5533798.962,1983.329956,11.95,21/05/2025 12:18:51 PM ,07_a,ground
501037.1678,5533800.074,1983.152954,11.95,21/05/2025 12:18:52 PM ,07_a,ground
501037.9567,5533800.852,1983.06604,11.95,21/05/2025 12:18:53 PM ,07_a,ground
501038.602,5533802.076,1983.064941,11.95,21/05/2025 12:18:54 PM ,07_a,ground
501039.4627,5533802.965,1983.267944,11.95,21/05/2025 12:18:55 PM ,07_a,ground
501040.2515,5533804.077,1982.975952,11.95,21/05/2025 12:18:56 PM ,07_a,ground
501040.9686,5533804.967,1982.94104,12.15,21/05/2025 12:18:57 PM ,07_a,ground
501041.8293,5533805.412,1982.95105,12.15,21/05/2025 12:18:58 PM ,07_a,ground
501042.6182,5533806.412,1982.819946,11.95,21/05/2025 12:18:59 PM ,07_a,ground
501043.4788,5533807.302,1982.915039,11.76,21/05/2025 12:19:00 PM ,07_a,ground
501044.2677,5533807.969,1982.915039,11.56,21/05/2025 12:19:01 PM ,07_a,ground
501044.9848,5533809.081,1982.911987,11.35,21/05/2025 12:19:02 PM ,07_a,ground
501045.5586,5533809.526,1982.937012,11.15,21/05/2025 12:19:03 PM ,07_a,ground
501046.1323,5533810.193,1982.790039,10.95,21/05/2025 12:19:04 PM ,07_a,ground
501046.7776,5533811.417,1982.890991,10.75,21/05/2025 12:19:05 PM ,07_a,ground
501047.3513,5533812.417,1982.744995,10.54,21/05/2025 12:19:06 PM ,07_a,ground
501047.925,5533813.196,1982.579956,10.54,21/05/2025 12:19:07 PM ,07_a,ground
501048.4269,5533814.196,1982.749023,10.33,21/05/2025 12:19:08 PM ,07_a,ground
501049.0723,5533815.42,1982.453979,10.33,21/05/2025 12:19:09 PM ,07_a,ground
501049.5742,5533816.42,1982.662964,10.33,21/05/2025 12:19:10 PM ,07_a,ground
501050.2913,5533817.31,1982.203979,10.54,21/05/2025 12:19:11 PM ,07_a,ground
501051.0085,5533818.2,1982.291016,10.54,21/05/2025 12:19:12 PM ,07_a,ground
501051.6538,5533819.312,1982.630005,10.75,21/05/2025 12:19:13 PM ,07_a,ground
501052.1558,5533820.09,1982.630005,10.75,21/05/2025 12:19:14 PM ,07_a,ground
501052.7295,5533820.868,1982.5,10.95,21/05/2025 12:19:15 PM ,07_a,ground
501053.2314,5533821.758,1982.286987,11.15,21/05/2025 12:19:16 PM ,07_a,ground
501053.8051,5533822.87,1982.342041,11.15,21/05/2025 12:19:17 PM ,07_a,ground
501054.5939,5533823.759,1982.517944,11.35,21/05/2025 12:19:18 PM ,07_a,ground
501055.2393,5533824.76,1982.321045,11.56,21/05/2025 12:19:19 PM ,07_a,ground
501055.8847,5533825.983,1982.530029,11.56,21/05/2025 12:19:20 PM ,07_a,ground
501056.6018,5533826.873,1982.697021,11.56,21/05/2025 12:19:21 PM ,07_a,ground
501057.2472,5533827.763,1982.418945,11.76,21/05/2025 12:19:22 PM ,07_a,ground
501057.9644,5533828.541,1982.426025,11.76,21/05/2025 12:19:23 PM ,07_a,ground
501058.538,5533829.431,1982.406006,11.76,21/05/2025 12:19:24 PM ,07_a,ground
501059.1117,5533830.32,1982.175049,11.76,21/05/2025 12:19:25 PM ,07_a,ground
501059.8288,5533831.432,1982.35498,11.76,21/05/2025 12:19:26 PM ,07_a,ground
501060.4742,5533832.433,1982.404053,11.76,21/05/2025 12:19:27 PM ,07_a,ground
501061.1914,5533833.1,1982.404053,11.76,21/05/2025 12:19:28 PM ,07_a,ground
501061.9085,5533834.101,1982.516968,11.76,21/05/2025 12:19:29 PM ,07_a,ground
501062.5539,5533834.991,1982.767944,11.76,21/05/2025 12:19:30 PM ,07_a,ground
501063.271,5533835.88,1982.607056,11.76,21/05/2025 12:19:31 PM ,07_a,ground
501063.773,5533836.77,1982.616943,11.76,21/05/2025 12:19:32 PM ,07_a,ground
501064.4902,5533837.437,1982.744019,11.76,21/05/2025 12:19:33 PM ,07_a,ground
501065.1356,5533838.327,1982.505005,11.76,21/05/2025 12:19:34 PM ,07_a,ground
501065.5657,5533839.327,1982.546997,11.76,21/05/2025 12:19:35 PM ,07_a,ground
501066.1395,5533839.995,1982.546997,11.76,21/05/2025 12:19:36 PM ,07_a,ground
501066.7849,5533840.551,1982.687012,11.56,21/05/2025 12:19:37 PM ,07_a,ground
501067.2869,5533841.218,1982.442993,11.56,21/05/2025 12:19:38 PM ,07_a,ground
501067.7889,5533841.885,1982.843018,11.35,21/05/2025 12:19:39 PM ,07_a,ground
501068.2908,5533842.886,1982.652954,11.15,21/05/2025 12:19:40 PM ,07_a,ground
501068.9362,5533843.887,1982.630005,11.15,21/05/2025 12:19:41 PM ,07_a,ground
501069.5816,5533844.999,1982.89502,10.95,21/05/2025 12:19:42 PM ,07_a,ground
501070.2269,5533846.11,1982.734985,10.75,21/05/2025 12:19:43 PM ,07_a,ground
501070.5136,5533847.334,1982.530029,10.75,21/05/2025 12:19:44 PM ,07_a,ground
501070.9438,5533848.334,1982.310059,10.54,21/05/2025 12:19:45 PM ,07_a,ground
501071.4457,5533849.446,1982.604004,10.54,21/05/2025 12:19:46 PM ,07_a,ground
501072.091,5533850.558,1982.392944,10.54,21/05/2025 12:19:47 PM ,07_a,ground
501072.9516,5533851.337,1982.505981,10.54,21/05/2025 12:19:48 PM ,07_a,ground
501073.5253,5533852.449,1982.713013,10.54,21/05/2025 12:19:49 PM ,07_a,ground
501074.2424,5533853.449,1982.503052,10.54,21/05/2025 12:19:50 PM ,07_a,ground
501075.0313,5533854.228,1982.582031,10.54,21/05/2025 12:19:51 PM ,07_a,ground
501075.8202,5533855.006,1982.85498,10.54,21/05/2025 12:19:52 PM ,07_a,ground
501076.1785,5533856.563,1982.644043,10.33,21/05/2025 12:19:53 PM ,07_a,ground
501076.4652,5533857.897,1982.717041,10.12,21/05/2025 12:19:54 PM ,07_a,ground
501076.8953,5533859.009,1982.520996,9.91,21/05/2025 12:19:55 PM ,07_a,ground
501077.3972,5533860.01,1982.724976,9.7,21/05/2025 12:19:56 PM ,07_a,ground
501077.9709,5533860.788,1982.583984,9.28,21/05/2025 12:19:57 PM ,07_a,ground
501078.4729,5533861.678,1982.728027,9.06,21/05/2025 12:19:58 PM ,07_a,ground
501078.7595,5533862.901,1982.390991,8.62,21/05/2025 12:19:59 PM ,07_a,ground
501079.2614,5533863.902,1982.368042,7.94,21/05/2025 12:20:00 PM ,07_a,ground
501079.9068,5533864.791,1982.45105,7.47,21/05/2025 12:20:01 PM ,07_a,ground
501080.4805,5533865.57,1982.478027,7.23,21/05/2025 12:20:02 PM ,07_a,ground
501081.0542,5533866.348,1982.13501,6.98,21/05/2025 12:20:03 PM ,07_a,ground
501081.6279,5533867.349,1982.446045,6.73,21/05/2025 12:20:04 PM ,07_a,ground
501052.1467,5533866.676,1974.182007,7.7,21/05/2025 12:23:02 PM ,08_a,ground
501051.0709,5533865.675,1974.030029,8.17,21/05/2025 12:23:03 PM ,08_a,ground
501050.1386,5533864.674,1973.897949,8.62,21/05/2025 12:23:04 PM ,08_a,ground
501049.2063,5533863.785,1973.970947,9.06,21/05/2025 12:23:05 PM ,08_a,ground
501048.3457,5533862.895,1973.980957,9.49,21/05/2025 12:23:06 PM ,08_a,ground
501047.3416,5533862.005,1973.82605,9.91,21/05/2025 12:23:07 PM ,08_a,ground
501046.2658,5533861.449,1973.485962,10.33,21/05/2025 12:23:08 PM ,08_a,ground
501045.0465,5533860.782,1973.525024,10.75,21/05/2025 12:23:09 PM ,08_a,ground
501044.0424,5533859.892,1973.456055,10.95,21/05/2025 12:23:10 PM ,08_a,ground
501043.0383,5533859.114,1973.328003,11.35,21/05/2025 12:23:11 PM ,08_a,ground
501041.8191,5533858.335,1973.272949,11.56,21/05/2025 12:23:12 PM ,08_a,ground
501040.6714,5533858.335,1972.973022,11.76,21/05/2025 12:23:13 PM ,08_a,ground
501039.3804,5533857.334,1972.954956,12.15,21/05/2025 12:23:14 PM ,08_a,ground
501038.2329,5533856.555,1972.590942,12.35,21/05/2025 12:23:15 PM ,08_a,ground
501037.0854,5533855.555,1972.534058,12.55,21/05/2025 12:23:16 PM ,08_a,ground
501036.153,5533854.776,1972.498047,12.93,21/05/2025 12:23:17 PM ,08_a,ground
501035.2206,5533854.109,1972.531006,13.13,21/05/2025 12:23:18 PM ,08_a,ground
501033.9295,5533853.997,1972.223999,13.51,21/05/2025 12:23:19 PM ,08_a,ground
501032.5668,5533852.997,1972.254028,13.9,21/05/2025 12:23:20 PM ,08_a,ground
501031.4192,5533852.329,1972.05603,14.28,21/05/2025 12:23:21 PM ,08_a,ground
501030.415,5533852.329,1971.781982,14.09,21/05/2025 12:23:23 PM ,08_a,ground
501029.3393,5533851.106,1971.762939,14.09,21/05/2025 12:23:24 PM ,08_a,ground
501028.6939,5533850.105,1972.078979,13.71,21/05/2025 12:23:25 PM ,08_a,ground
501027.5464,5533849.104,1972.02002,13.71,21/05/2025 12:23:26 PM ,08_a,ground
501026.327,5533848.659,1971.532959,13.71,21/05/2025 12:23:27 PM ,08_a,ground
501025.2513,5533847.658,1971.616943,13.9,21/05/2025 12:23:28 PM ,08_a,ground
501024.2472,5533846.88,1971.516968,14.09,21/05/2025 12:23:29 PM ,08_a,ground
501023.2431,5533845.99,1971.506958,14.09,21/05/2025 12:23:30 PM ,08_a,ground
501022.3108,5533844.878,1971.479004,14.28,21/05/2025 12:23:31 PM ,08_a,ground
501021.3067,5533844.1,1971.485962,14.47,21/05/2025 12:23:32 PM ,08_a,ground
501020.0157,5533843.543,1971.428955,14.84,21/05/2025 12:23:33 PM ,08_a,ground
501018.5812,5533842.876,1971.303955,15.03,21/05/2025 12:23:34 PM ,08_a,ground
501017.4336,5533842.098,1971.437988,15.41,21/05/2025 12:23:35 PM ,08_a,ground
501016.2143,5533841.43,1971.123047,15.41,21/05/2025 12:23:36 PM ,08_a,ground
501015.2103,5533840.541,1971.079956,15.41,21/05/2025 12:23:37 PM ,08_a,ground
501014.4932,5533839.095,1971.485962,15.59,21/05/2025 12:23:38 PM ,08_a,ground
501013.6327,5533837.983,1971.437012,15.59,21/05/2025 12:23:39 PM ,08_a,ground
501012.7003,5533837.427,1971.22998,15.59,21/05/2025 12:23:40 PM ,08_a,ground
501011.6962,5533836.76,1971.258057,15.59,21/05/2025 12:23:41 PM ,08_a,ground
501010.5486,5533836.092,1971.274048,15.78,21/05/2025 12:23:42 PM ,08_a,ground
501009.4009,5533835.759,1971.176025,15.97,21/05/2025 12:23:43 PM ,08_a,ground
501008.4685,5533835.647,1970.92395,15.97,21/05/2025 12:23:44 PM ,08_a,ground
501007.6078,5533835.314,1970.869019,16.15,21/05/2025 12:23:45 PM ,08_a,ground
501006.8188,5533834.869,1970.755981,16.34,21/05/2025 12:23:46 PM ,08_a,ground
501006.1734,5533834.09,1970.891968,16.89,21/05/2025 12:23:47 PM ,08_a,ground
501005.0975,5533833.423,1970.692993,17.26,21/05/2025 12:23:48 PM ,08_a,ground
501004.0217,5533832.756,1970.800049,17.62,21/05/2025 12:23:49 PM ,08_a,ground
501002.5872,5533832.088,1970.800049,17.99,21/05/2025 12:23:50 PM ,08_a,ground
501001.2961,5533831.421,1970.504028,18.35,21/05/2025 12:23:51 PM ,08_a,ground
501000.2203,5533830.642,1970.578979,18.71,21/05/2025 12:23:52 PM ,08_a,ground
500999.2162,5533829.864,1970.465942,19.07,21/05/2025 12:23:53 PM ,08_a,ground
500998.3556,5533829.086,1970.488037,19.44,21/05/2025 12:23:54 PM ,08_a,ground
500997.4949,5533828.418,1970.488037,19.79,21/05/2025 12:23:55 PM ,08_a,ground
500996.7778,5533827.529,1970.589966,20.15,21/05/2025 12:23:56 PM ,08_a,ground
500996.2041,5533826.75,1970.448975,20.51,21/05/2025 12:23:57 PM ,08_a,ground
500995.1282,5533826.194,1970.324951,20.87,21/05/2025 12:23:58 PM ,08_a,ground
500993.7654,5533825.527,1970.43103,21.05,21/05/2025 12:23:59 PM ,08_a,ground
500992.6179,5533824.859,1970.463013,21.4,21/05/2025 12:24:00 PM ,08_a,ground
500991.4703,5533824.303,1970.321045,21.58,21/05/2025 12:24:01 PM ,08_a,ground
500990.3944,5533823.747,1970.344971,21.58,21/05/2025 12:24:02 PM ,08_a,ground
500989.3185,5533823.191,1969.963013,21.58,21/05/2025 12:24:03 PM ,08_a,ground
500989.1751,5533822.858,1970.332031,21.76,21/05/2025 12:24:04 PM ,08_a,ground
500989.5338,5533822.858,1970.374023,21.58,21/05/2025 12:24:05 PM ,08_a,ground
500990.036,5533822.635,1970.374023,21.58,21/05/2025 12:24:06 PM ,08_a,ground
500990.4664,5533822.413,1970.552979,21.58,21/05/2025 12:24:07 PM ,08_a,ground
500990.7533,5533822.191,1970.552979,21.4,21/05/2025 12:24:08 PM ,08_a,ground
500990.3231,5533821.412,1970.600952,21.23,21/05/2025 12:24:09 PM ,08_a,ground
500989.0321,5533820.634,1970.635986,21.05,21/05/2025 12:24:10 PM ,08_a,ground
500987.6693,5533820.078,1970.69397,20.87,21/05/2025 12:24:11 PM ,08_a,ground
500986.3065,5533819.522,1970.248047,20.69,21/05/2025 12:24:12 PM ,08_a,ground
500984.8719,5533819.077,1970.284058,20.51,21/05/2025 12:24:13 PM ,08_a,ground
500983.7243,5533818.52,1970.222046,20.51,21/05/2025 12:24:14 PM ,08_a,ground
500982.7202,5533817.964,1970.140991,20.51,21/05/2025 12:24:15 PM ,08_a,ground
500981.7878,5533817.631,1970.124023,20.33,21/05/2025 12:24:16 PM ,08_a,ground
500980.9988,5533817.186,1969.886963,20.33,21/05/2025 12:24:17 PM ,08_a,ground
500980.2816,5533816.63,1970.115967,20.69,21/05/2025 12:24:18 PM ,08_a,ground
500979.5645,5533815.629,1970.333008,20.87,21/05/2025 12:24:19 PM ,08_a,ground
500978.9908,5533814.628,1970.214966,21.23,21/05/2025 12:24:20 PM ,08_a,ground
500978.2737,5533813.627,1970.267944,21.58,21/05/2025 12:24:21 PM ,08_a,ground
500977.3414,5533812.404,1970.302979,22.29,21/05/2025 12:24:22 PM ,08_a,ground
500976.3371,5533812.293,1970.114014,22.82,21/05/2025 12:24:23 PM ,08_a,ground
500975.4048,5533811.625,1970.279053,23.18,21/05/2025 12:24:24 PM ,08_a,ground
500974.4724,5533810.847,1970.358032,23.35,21/05/2025 12:24:25 PM ,08_a,ground
500973.54,5533810.069,1970.543945,23.71,21/05/2025 12:24:26 PM ,08_a,ground
500972.536,5533808.957,1970.598999,23.71,21/05/2025 12:24:27 PM ,08_a,ground
500971.2449,5533808.4,1970.244995,23.88,21/05/2025 12:24:28 PM ,08_a,ground
500969.9538,5533807.955,1970.386963,23.71,21/05/2025 12:24:29 PM ,08_a,ground
500968.9497,5533807.288,1970.230957,23.71,21/05/2025 12:24:30 PM ,08_a,ground
500968.0891,5533806.287,1970.333984,23.71,21/05/2025 12:24:31 PM ,08_a,ground
500967.1568,5533805.175,1970.447021,23.53,21/05/2025 12:24:32 PM ,08_a,ground
500966.2962,5533804.063,1970.630005,23.53,21/05/2025 12:24:33 PM ,08_a,ground
500965.4356,5533803.174,1970.630005,23.35,21/05/2025 12:24:34 PM ,08_a,ground
500964.7902,5533802.395,1970.718994,23.35,21/05/2025 12:24:35 PM ,08_a,ground
500964.0013,5533801.617,1970.775024,23.35,21/05/2025 12:24:36 PM ,08_a,ground
500963.0689,5533800.505,1970.791992,23.35,21/05/2025 12:24:37 PM ,08_a,ground
500962.5669,5533799.838,1970.959961,23.18,21/05/2025 12:24:38 PM ,08_a,ground
500961.8498,5533799.059,1971.026978,23.18,21/05/2025 12:24:39 PM ,08_a,ground
500961.2043,5533798.281,1970.947998,23,21/05/2025 12:24:40 PM ,08_a,ground
500960.4872,5533797.391,1971.095947,23,21/05/2025 12:24:41 PM ,08_a,ground
500959.6265,5533796.613,1971.161011,23,21/05/2025 12:24:42 PM ,08_a,ground
500958.8376,5533795.946,1971.265991,23,21/05/2025 12:24:43 PM ,08_a,ground
500958.4789,5533795.834,1971.265991,23.18,21/05/2025 12:24:44 PM ,08_a,ground
500957.5465,5533795.723,1971.239014,23.35,21/05/2025 12:24:45 PM ,08_a,ground
500956.7574,5533795.5,1971.137939,23.35,21/05/2025 12:24:46 PM ,08_a,ground
500955.8968,5533794.611,1971.244995,23.53,21/05/2025 12:24:47 PM ,08_a,ground
500954.9645,5533793.499,1971.243042,23.71,21/05/2025 12:24:48 PM ,08_a,ground
500954.0321,5533792.72,1971.366943,23.71,21/05/2025 12:24:49 PM ,08_a,ground
500953.028,5533791.831,1971.394043,23.88,21/05/2025 12:24:50 PM ,08_a,ground
500951.9522,5533791.052,1971.536987,24.06,21/05/2025 12:24:51 PM ,08_a,ground
500950.8764,5533790.385,1971.412964,24.06,21/05/2025 12:24:52 PM ,08_a,ground
500949.944,5533789.607,1971.407959,24.23,21/05/2025 12:24:53 PM ,08_a,ground
500949.0833,5533788.939,1971.57605,24.59,21/05/2025 12:24:54 PM ,08_a,ground
500948.0075,5533787.827,1971.600952,24.94,21/05/2025 12:24:55 PM ,08_a,ground
500947.1469,5533786.938,1971.810059,25.46,21/05/2025 12:24:56 PM ,08_a,ground
500946.358,5533786.382,1971.624023,25.81,21/05/2025 12:24:57 PM ,08_a,ground
500945.4256,5533785.603,1971.791016,26.16,21/05/2025 12:24:58 PM ,08_a,ground
500944.4931,5533785.158,1971.682983,26.51,21/05/2025 12:24:59 PM ,08_a,ground
500943.7759,5533784.491,1971.734009,26.69,21/05/2025 12:25:00 PM ,08_a,ground
500942.7718,5533783.713,1971.738037,26.86,21/05/2025 12:25:01 PM ,08_a,ground
500941.7676,5533783.379,1971.748047,27.03,21/05/2025 12:25:02 PM ,08_a,ground
500940.907,5533782.6,1971.832031,27.21,21/05/2025 12:25:03 PM ,08_a,ground
500939.9028,5533782.267,1971.796021,27.38,21/05/2025 12:25:04 PM ,08_a,ground
500938.9704,5533781.488,1971.906982,27.56,21/05/2025 12:25:05 PM ,08_a,ground
500938.1098,5533780.71,1971.980957,27.91,21/05/2025 12:25:06 PM ,08_a,ground
500937.2492,5533779.82,1972.061035,28.25,21/05/2025 12:25:07 PM ,08_a,ground
500935.9581,5533778.93,1972.031006,28.6,21/05/2025 12:25:08 PM ,08_a,ground
500935.0257,5533778.374,1971.869019,28.95,21/05/2025 12:25:09 PM ,08_a,ground
500934.0216,5533777.929,1971.969971,29.3,21/05/2025 12:25:10 PM ,08_a,ground
500933.0174,5533777.485,1971.927979,29.64,21/05/2025 12:25:11 PM ,08_a,ground
500931.9415,5533776.928,1971.917969,29.99,21/05/2025 12:25:12 PM ,08_a,ground
500930.5069,5533776.928,1971.878052,29.99,21/05/2025 12:25:13 PM ,08_a,ground
500929.0722,5533776.928,1971.582031,29.99,21/05/2025 12:25:14 PM ,08_a,ground
500927.7811,5533776.483,1971.562988,29.99,21/05/2025 12:25:15 PM ,08_a,ground
500926.4183,5533775.927,1971.624023,29.99,21/05/2025 12:25:16 PM ,08_a,ground
500925.0555,5533775.259,1971.271973,29.99,21/05/2025 12:25:17 PM ,08_a,ground
500923.9796,5533774.815,1971.407959,30.33,21/05/2025 12:25:18 PM ,08_a,ground
500922.9037,5533774.258,1971.271973,30.51,21/05/2025 12:25:19 PM ,08_a,ground
500921.9713,5533773.591,1971.344971,30.85,21/05/2025 12:25:20 PM ,08_a,ground
500921.6128,5533772.924,1971.551025,30.85,21/05/2025 12:25:21 PM ,08_a,ground
500921.8997,5533772.924,1971.551025,30.85,21/05/2025 12:25:22 PM ,08_a,ground
500922.1149,5533773.035,1971.551025,30.85,21/05/2025 12:25:23 PM ,08_a,ground
500922.2583,5533773.48,1971.344971,30.85,21/05/2025 12:25:24 PM ,08_a,ground
500922.4734,5533773.925,1971.489014,30.85,21/05/2025 12:25:25 PM ,08_a,ground
500922.6168,5533774.147,1971.489014,30.85,21/05/2025 12:25:26 PM ,08_a,ground
500922.7602,5533774.481,1971.271973,30.85,21/05/2025 12:25:27 PM ,08_a,ground
500922.8319,5533774.814,1971.271973,30.85,21/05/2025 12:25:28 PM ,08_a,ground
500922.8319,5533774.814,1971.271973,30.85,21/05/2025 12:25:29 PM ,08_a,ground
500922.6885,5533774.592,1971.271973,30.85,21/05/2025 12:25:30 PM ,08_a,ground
500922.6886,5533774.147,1971.489014,30.85,21/05/2025 12:25:31 PM ,08_a,ground
500922.6169,5533773.591,1971.489014,30.85,21/05/2025 12:25:32 PM ,08_a,ground
500922.6887,5533773.147,1971.688965,30.85,21/05/2025 12:25:33 PM ,08_a,ground
500922.9757,5533772.702,1971.688965,30.85,21/05/2025 12:25:34 PM ,08_a,ground
500923.2627,5533772.257,1971.688965,30.85,21/05/2025 12:25:35 PM ,08_a,ground
500923.5497,5533771.924,1972.042969,30.85,21/05/2025 12:25:36 PM ,08_a,ground
500923.8367,5533771.59,1972.042969,30.85,21/05/2025 12:25:37 PM ,08_a,ground
500924.1237,5533771.257,1972.042969,30.85,21/05/2025 12:25:38 PM ,08_a,ground
500924.2672,5533771.034,1972.14502,30.85,21/05/2025 12:25:39 PM ,08_a,ground
500924.2672,5533770.923,1972.14502,30.85,21/05/2025 12:25:40 PM ,08_a,ground
